time,probe_a,probe_b
5.7799988e+00, 4.8189998e-01,-1.2322000e-01
5.7839966e+00, 6.4660001e-01, 7.6859996e-02
5.7880020e+00, 9.2354000e-01, 5.6119996e-01
5.7919998e+00, 8.3081996e-01, 8.0153996e-01
5.7959976e+00, 8.2959998e-01, 8.5766000e-01
5.8000031e+00, 6.3440001e-01, 8.5887998e-01
5.8040009e+00, 5.4167998e-01, 6.7343998e-01
5.8079987e+00, 5.3679997e-01, 8.3204001e-01
5.8119965e+00, 2.4278000e-01, 5.9902000e-01
5.8160019e+00,-3.6600001e-02, 3.8185999e-01
5.8199997e+00,-1.5738000e-01, 2.2936000e-01
5.8239975e+00,-3.7698001e-01, 1.9520000e-02
5.8280029e+00,-5.0629997e-01,-2.1227999e-01
5.8320007e+00,-7.9787999e-01,-4.1235998e-01
5.8359985e+00,-8.5034001e-01,-5.8315998e-01
5.8399963e+00,-7.3931998e-01,-5.7339996e-01
5.8440018e+00,-8.7229997e-01,-8.4301996e-01
5.8479996e+00,-7.6981997e-01,-9.1865999e-01
5.8519974e+00,-5.5875999e-01,-8.5034001e-01
5.8560028e+00,-2.0374000e-01,-7.6981997e-01
5.8600006e+00, 2.3668000e-01,-5.2459997e-01
5.8639984e+00, 6.5757996e-01,-1.4640000e-01
5.8679962e+00, 7.4786001e-01, 3.0012000e-01
5.8720016e+00, 8.4546000e-01, 5.3802001e-01
5.8759995e+00, 9.6502000e-01, 7.7591997e-01
5.8799973e+00, 7.0760000e-01, 9.6623999e-01
5.8840027e+00, 7.7469999e-01, 7.1858001e-01
5.8880005e+00, 6.5391999e-01, 7.5761998e-01
5.8919983e+00, 2.9280001e-01, 6.7831999e-01
5.8960037e+00, 1.4884000e-01, 4.6603999e-01
5.9000015e+00, 1.9520000e-02, 3.9528000e-01
5.9039993e+00,-2.5619999e-01, 1.4884000e-01
5.9079971e+00,-3.0500001e-01,-2.4400000e-03
5.9120026e+00,-5.5754000e-01,-1.6348000e-01
5.9160004e+00,-6.1243999e-01,-2.0007999e-01
5.9199982e+00,-8.4911996e-01,-6.2463999e-01
5.9240036e+00,-7.4419999e-01,-5.9902000e-01
5.9280014e+00,-8.3204001e-01,-7.0515996e-01
5.9319992e+00,-7.4541998e-01,-7.3321998e-01
5.9359970e+00,-5.4534000e-01,-8.2106000e-01
5.9400024e+00,-2.6352000e-01,-8.3204001e-01
5.9440002e+00, 5.4899998e-02,-6.9905996e-01
5.9479980e+00, 5.2947998e-01,-3.7698001e-01
5.9520035e+00, 6.7100000e-01, 1.2687999e-01
5.9560013e+00, 7.2711998e-01, 4.3798000e-01
5.9599991e+00, 9.7355998e-01, 5.6852001e-01
5.9639969e+00, 8.1617999e-01, 9.6623999e-01
5.9680023e+00, 6.8930000e-01, 7.5396001e-01
5.9720001e+00, 5.5144000e-01, 8.6497998e-01
5.9759979e+00, 3.9528000e-01, 7.3078001e-01
5.9800034e+00, 3.6600000e-01, 6.2220001e-01
5.9840012e+00, 2.0007999e-01, 4.9410000e-01
5.9879990e+00,-2.4399999e-01, 3.9161998e-01
5.9919968e+00,-4.4529998e-01,-3.5379998e-02
5.9960022e+00,-3.1231999e-01,-1.5616000e-01
6.0000000e+00,-5.0141996e-01,-1.7933999e-01
6.0039978e+00,-8.5644001e-01,-5.0751996e-01
6.0080032e+00,-8.2716000e-01,-7.0271999e-01
6.0120010e+00,-7.8568000e-01,-7.1613997e-01
6.0159988e+00,-7.6981997e-01,-6.3562000e-01
6.0199966e+00,-7.9909998e-01,-7.1613997e-01
6.0240021e+00,-4.5139998e-01,-9.3452001e-01
6.0279999e+00, 2.9279999e-02,-8.0276000e-01
6.0319977e+00, 4.0015998e-01,-4.1479999e-01
6.0360031e+00, 5.9902000e-01, 7.3199999e-03
6.0400009e+00, 9.0889996e-01, 4.9410000e-01
6.0439987e+00, 9.7355998e-01, 6.0023999e-01
6.0479965e+00, 8.6254001e-01, 7.8201997e-01
6.0520020e+00, 7.7836001e-01, 8.1861997e-01
6.0559998e+00, 6.4050001e-01, 9.4427997e-01
6.0599976e+00, 5.4045999e-01, 8.4667999e-01
6.0640030e+00, 4.2943999e-01, 8.0641997e-01
6.0680008e+00, 7.3199999e-03, 5.1972002e-01
6.0719986e+00,-3.7331998e-01, 8.2959995e-02
6.0759964e+00,-4.6237999e-01,-6.0999997e-02
6.0800018e+00,-4.6726000e-01,-1.8300000e-01
6.0839996e+00,-4.6237999e-01,-2.8547999e-01
6.0879974e+00,-7.4298000e-01,-5.2582002e-01
6.0920029e+00,-8.3081996e-01,-6.3683999e-01
6.0960007e+00,-7.2955996e-01,-6.6978002e-01
6.0999985e+00,-8.0886000e-01,-6.5147996e-01
6.1039963e+00,-6.8685997e-01,-8.1373996e-01
6.1080017e+00,-3.0256000e-01,-7.6128000e-01
6.1119995e+00, 1.1956000e-01,-7.3321998e-01
6.1159973e+00, 5.5875999e-01,-2.7327999e-01
6.1200027e+00, 7.6006001e-01, 1.1712000e-01
6.1240005e+00, 1.0028399e+00, 5.7339996e-01
6.1279984e+00, 8.1617999e-01, 6.6611999e-01
6.1320038e+00, 6.4537996e-01, 8.6741996e-01
6.1360016e+00, 6.0877997e-01, 9.2354000e-01
6.1399994e+00, 6.0877997e-01, 7.7348000e-01
6.1439972e+00, 4.0625998e-01, 6.6855997e-01
6.1480026e+00, 3.1841999e-01, 5.2215999e-01
6.1520004e+00,-5.2460000e-02, 5.5632001e-01
6.1559982e+00,-2.1349999e-01, 1.1712000e-01
6.1600037e+00,-3.1597999e-01, 5.6120001e-02
6.1640015e+00,-3.1231999e-01,-6.0999999e-03
6.1679993e+00,-4.9776000e-01,-2.2569999e-01
6.1719971e+00,-8.0276000e-01,-4.2333999e-01
6.1760025e+00,-7.8446001e-01,-7.0393997e-01
6.1800003e+00,-8.5766000e-01,-6.6123998e-01
6.1839981e+00,-7.1003997e-01,-6.5513998e-01
6.1880035e+00,-6.2585998e-01,-6.8930000e-01
6.1920013e+00,-5.3802001e-01,-9.5037997e-01
6.1959991e+00,-9.8820001e-02,-8.2349998e-01
6.1999969e+00, 5.5144000e-01,-4.6603999e-01
6.2040024e+00, 5.7705998e-01,-9.1499999e-02
6.2080002e+00, 7.1735996e-01, 3.3550000e-01
6.2119980e+00, 9.6379995e-01, 5.4412001e-01
6.2160034e+00, 7.4176002e-01, 6.9905996e-01
6.2200012e+00, 6.0755998e-01, 8.5034001e-01
6.2239990e+00, 6.1365998e-01, 7.4298000e-01
6.2279968e+00, 4.7336000e-01, 7.3931998e-01
6.2320023e+00, 4.9897999e-01, 6.6490000e-01
6.2360001e+00, 3.0743998e-01, 4.8556000e-01
6.2399979e+00, 5.7340000e-02, 4.0869999e-01
6.2440033e+00,-2.8547999e-01, 1.2199999e-01
6.2480011e+00,-3.0012000e-01, 1.5738000e-01
6.2519989e+00,-4.5017999e-01,-2.3180000e-02
6.2559967e+00,-7.3809999e-01,-3.6965999e-01
6.2600021e+00,-8.4667999e-01,-4.0381998e-01
6.2639999e+00,-8.0153996e-01,-6.3073999e-01
6.2679977e+00,-8.5399997e-01,-8.1373996e-01
6.2720032e+00,-7.9421997e-01,-8.5521996e-01
6.2760010e+00,-6.5635997e-01,-7.2589999e-01
6.2799988e+00,-2.8182000e-01,-7.4541998e-01
6.2839966e+00, 1.4396000e-01,-6.0877997e-01
6.2880020e+00, 5.4655999e-01,-4.2822000e-01
6.2919998e+00, 8.0397999e-01, 1.5860000e-01
6.2959976e+00, 9.1622001e-01, 6.1975998e-01
6.3000031e+00, 1.0235800e+00, 6.2097996e-01
6.3040009e+00, 8.4057999e-01, 7.6128000e-01
6.3079987e+00, 5.2825999e-01, 9.0524000e-01
6.3119965e+00, 5.0264001e-01, 9.2964000e-01
6.3160019e+00, 3.0987999e-01, 7.0150000e-01
6.3199997e+00, 2.9402000e-01, 4.6482000e-01
6.3239975e+00, 1.8178000e-01, 4.5139998e-01
6.3280029e+00,-2.2448000e-01, 1.9520000e-01
6.3320007e+00,-4.3675998e-01, 8.0519997e-02
6.3359985e+00,-5.8925998e-01,-2.0984000e-01
6.3399963e+00,-5.5632001e-01,-3.1110001e-01
6.3440018e+00,-7.0271999e-01,-4.7579998e-01
6.3479996e+00,-8.0763996e-01,-7.0393997e-01
6.3519974e+00,-6.0512000e-01,-6.9295996e-01
6.3560028e+00,-8.0031997e-01,-7.1735996e-01
6.3600006e+00,-7.2833997e-01,-6.8685997e-01
6.3639984e+00,-4.0138000e-01,-7.1613997e-01
6.3679962e+00,-5.4899998e-02,-8.1251997e-01
6.3720016e+00, 4.2943999e-01,-4.4652000e-01
6.3759995e+00, 8.6254001e-01,-4.5139998e-02
6.3799973e+00, 7.5396001e-01, 5.7584000e-01
6.3840027e+00, 7.0515996e-01, 6.3073999e-01
6.3880005e+00, 6.7221999e-01, 6.9295996e-01
6.3919983e+00, 6.7100000e-01, 8.9059997e-01
6.3960037e+00, 6.5391999e-01, 8.2349998e-01
6.4000015e+00, 7.4663997e-01, 8.0153996e-01
6.4039993e+00, 1.9275999e-01, 7.5761998e-01
6.4079971e+00,-1.4640000e-01, 3.7210000e-01
6.4120026e+00,-1.1589999e-01, 3.2330000e-01
6.4160004e+00,-1.7080000e-01, 2.1959999e-01
6.4199982e+00,-3.5745999e-01,-1.6103999e-01
6.4240036e+00,-5.5265999e-01,-2.0374000e-01
6.4280014e+00,-6.6978002e-01,-2.4888000e-01
6.4319992e+00,-8.1007999e-01,-6.1732000e-01
6.4359970e+00,-6.9661999e-01,-6.4537996e-01
6.4400024e+00,-7.9421997e-01,-6.6855997e-01
6.4440002e+00,-6.5880001e-01,-7.2833997e-01
6.4479980e+00,-6.7343998e-01,-9.8942000e-01
6.4520035e+00,-4.5139998e-02,-7.8201997e-01
6.4560013e+00, 4.1113999e-01,-4.9043998e-01
6.4599991e+00, 5.2704000e-01,-1.4151999e-01
6.4639969e+00, 7.5273997e-01, 2.1349999e-01
6.4680023e+00, 9.9185997e-01, 5.4167998e-01
6.4720001e+00, 8.4179997e-01, 8.3081996e-01
6.4759979e+00, 8.2959998e-01, 9.3329996e-01
6.4800034e+00, 6.6245997e-01, 7.7103996e-01
6.4840012e+00, 4.0381998e-01, 7.6981997e-01
6.4879990e+00, 1.4761999e-01, 7.4176002e-01
6.4919968e+00, 9.3939997e-02, 5.9780002e-01
6.4960022e+00,-2.5619999e-02, 3.9039999e-01
6.5000000e+00,-2.1472000e-01, 2.0617999e-01
6.5039978e+00,-3.3183998e-01, 1.3420000e-02
6.5080032e+00,-5.8803999e-01,-1.4518000e-01
6.5120010e+00,-7.2223997e-01,-5.1605999e-01
6.5159988e+00,-8.9304000e-01,-6.0390002e-01
6.5199966e+00,-8.8327998e-01,-8.4546000e-01
6.5240021e+00,-8.3814001e-01,-7.4786001e-01
6.5279999e+00,-7.5518000e-01,-8.5887998e-01
6.5319977e+00,-4.8311999e-01,-8.1129998e-01
6.5360031e+00,-5.4899998e-02,-6.1732000e-01
6.5400009e+00, 3.5867998e-01,-3.7575999e-01
6.5439987e+00, 6.9783998e-01,-2.0374000e-01
6.5479965e+00, 7.8689998e-01, 3.2573998e-01
6.5520020e+00, 9.4183999e-01, 5.6364000e-01
6.5559998e+00, 7.6981997e-01, 7.6006001e-01
6.5599976e+00, 8.9181995e-01, 1.0857999e+00
6.5640030e+00, 7.1125996e-01, 9.6502000e-01
6.5680008e+00, 4.0991998e-01, 8.0276000e-01
6.5719986e+00, 2.1472000e-01, 7.2833997e-01
6.5759964e+00, 7.0759997e-02, 4.3553999e-01
6.5800018e+00,-1.5493999e-01, 2.2448000e-01
6.5839996e+00,-2.9157999e-01, 1.5859999e-02
6.5879974e+00,-4.0381998e-01,-2.0739999e-02
6.5920029e+00,-4.6116000e-01,-1.5738000e-01
6.5960007e+00,-7.1003997e-01,-5.2215999e-01
6.5999985e+00,-7.0150000e-01,-5.6852001e-01
6.6039963e+00,-7.3199999e-01,-6.4903998e-01
6.6080017e+00,-7.9543996e-01,-7.6493996e-01
6.6119995e+00,-8.0763996e-01,-7.5639999e-01
6.6159973e+00,-5.1972002e-01,-9.0035999e-01
6.6200027e+00,-8.1739999e-02,-8.6497998e-01
6.6240005e+00, 2.1837999e-01,-4.9410000e-01
6.6279984e+00, 5.2459997e-01,-1.3908000e-01
6.6320038e+00, 7.0515996e-01, 2.6596001e-01
6.6360016e+00, 1.0187000e+00, 5.2947998e-01
6.6399994e+00, 8.3936000e-01, 5.7584000e-01
6.6439972e+00, 7.6371998e-01, 8.0031997e-01
6.6480026e+00, 7.0760000e-01, 9.2354000e-01
6.6520004e+00, 5.2215999e-01, 9.2354000e-01
6.6559982e+00, 3.1720001e-01, 8.5521996e-01
6.6600037e+00, 1.6591999e-01, 5.6729996e-01
6.6640015e+00,-1.0980000e-01, 4.6603999e-01
6.6679993e+00,-8.7839998e-02, 2.2814000e-01
6.6719971e+00,-3.5990000e-01,-6.2220000e-02
6.6760025e+00,-4.7702000e-01,-2.1227999e-01
6.6800003e+00,-6.8808001e-01,-2.7449998e-01
6.6839981e+00,-6.5757996e-01,-5.0264001e-01
6.6880035e+00,-8.2959998e-01,-7.4419999e-01
6.6920013e+00,-8.6741996e-01,-6.6001999e-01
6.6959991e+00,-7.2833997e-01,-7.7836001e-01
6.6999969e+00,-6.3562000e-01,-8.4789997e-01
6.7040024e+00,-2.3668000e-01,-7.1735996e-01
6.7080002e+00, 1.2199999e-01,-4.8433998e-01
6.7119980e+00, 5.2825999e-01,-1.7080000e-01
6.7160034e+00, 7.8201997e-01, 1.5738000e-01
6.7200012e+00, 8.1861997e-01, 5.0996000e-01
6.7239990e+00, 9.6379995e-01, 7.2589999e-01
6.7279968e+00, 7.4419999e-01, 8.6985999e-01
6.7320023e+00, 5.5875999e-01, 7.6128000e-01
6.7360001e+00, 6.5025997e-01, 9.1622001e-01
6.7399979e+00, 4.4285998e-01, 7.6981997e-01
6.7440033e+00, 1.3908000e-01, 5.8925998e-01
6.7480011e+00,-7.1980000e-02, 4.5627999e-01
6.7519989e+00,-1.8787999e-01, 1.5860000e-01
6.7559967e+00,-4.3309999e-01,-1.0492000e-01
6.7600021e+00,-4.5872000e-01,-1.2687999e-01
6.7639999e+00,-4.2333999e-01,-1.4274000e-01
6.7679977e+00,-8.1373996e-01,-5.0629997e-01
6.7720032e+00,-8.9792001e-01,-6.1732000e-01
6.7760010e+00,-7.4176002e-01,-6.9783998e-01
6.7799988e+00,-7.6371998e-01,-7.8079998e-01
6.7839966e+00,-7.0150000e-01,-7.4053997e-01
6.7880020e+00,-4.1723999e-01,-7.9177999e-01
6.7919998e+00,-1.3420000e-02,-5.2825999e-01
6.7959976e+00, 3.0743998e-01,-5.3435999e-01
6.8000031e+00, 6.3073999e-01,-1.5616000e-01
6.8040009e+00, 8.8084000e-01, 3.8064000e-01
6.8079987e+00, 8.8937998e-01, 6.2707996e-01
6.8119965e+00, 8.3814001e-01, 6.7831999e-01
6.8160019e+00, 6.7100000e-01, 8.1373996e-01
6.8199997e+00, 6.4293998e-01, 7.4176002e-01
6.8239975e+00, 4.9410000e-01, 8.4424001e-01
6.8280029e+00, 6.2830001e-01, 8.6131996e-01
6.8320007e+00, 1.2566000e-01, 4.5139998e-01
6.8359985e+00,-2.2569999e-01, 2.8913999e-01
6.8399963e+00,-2.5986001e-01, 7.5640000e-02
6.8440018e+00,-3.2817999e-01, 1.0980000e-02
6.8479996e+00,-5.3314000e-01,-1.4274000e-01
6.8519974e+00,-7.8568000e-01,-2.8426000e-01
6.8560028e+00,-6.5391999e-01,-6.9295996e-01
6.8600006e+00,-6.6733998e-01,-5.5754000e-01
6.8639984e+00,-7.4298000e-01,-7.7836001e-01
6.8679962e+00,-8.4301996e-01,-7.1735996e-01
6.8720016e+00,-6.3562000e-01,-8.7961996e-01
6.8759995e+00,-2.1227999e-01,-8.2716000e-01
6.8799973e+00, 2.5009999e-01,-5.6729996e-01
6.8840027e+00, 7.4541998e-01,-1.9032000e-01
6.8880005e+00, 8.4424001e-01, 2.6839998e-01
6.8919983e+00, 9.0035999e-01, 7.3443997e-01
6.8960037e+00, 7.6738000e-01, 7.0881999e-01
6.9000015e+00, 6.9051999e-01, 8.8205999e-01
6.9039993e+00, 6.7100000e-01, 8.9914000e-01
6.9079971e+00, 5.6364000e-01, 7.6859999e-01
6.9120026e+00, 1.4518000e-01, 6.2830001e-01
6.9160004e+00, 2.0130000e-01, 5.0629997e-01
6.9199982e+00, 4.3919999e-02, 3.6111999e-01
6.9240036e+00,-2.4521999e-01, 1.6591999e-01
6.9280014e+00,-4.5993999e-01,-6.5880001e-02
6.9319992e+00,-4.7946000e-01,-2.8547999e-01
6.9359970e+00,-5.9535998e-01,-2.4278000e-01
6.9400024e+00,-7.9056001e-01,-5.9292001e-01
6.9440002e+00,-6.7953998e-01,-6.8563998e-01
6.9479980e+00,-7.8933996e-01,-7.1858001e-01
6.9520035e+00,-7.8446001e-01,-7.0638001e-01
6.9560013e+00,-5.1484001e-01,-6.1122000e-01
6.9599991e+00,-3.5990000e-01,-8.4424001e-01
6.9639969e+00, 1.0370000e-01,-7.4298000e-01
6.9680023e+00, 6.5757996e-01,-2.2326000e-01
6.9720001e+00, 6.9295996e-01, 3.0499998e-02
6.9759979e+00, 7.4541998e-01, 4.4285998e-01
6.9800034e+00, 8.6985999e-01, 7.4786001e-01
6.9840012e+00, 7.9421997e-01, 9.2475998e-01
6.9879990e+00, 7.0150000e-01, 8.7717998e-01
6.9919968e+00, 4.6847999e-01, 8.6497998e-01
6.9960022e+00, 6.1487997e-01, 8.6864001e-01
7.0000000e+00, 3.4770000e-01, 5.4534000e-01
7.0039978e+00,-5.9779998e-02, 3.5380000e-01
7.0080032e+00,-1.6470000e-01, 1.5493999e-01
7.0120010e+00,-2.3911999e-01,-5.4899998e-02
7.0159988e+00,-4.1358000e-01,-1.4029999e-01
7.0199966e+00,-7.8079998e-01,-3.2573998e-01
7.0240021e+00,-8.1617999e-01,-4.8189998e-01
7.0279999e+00,-7.0271999e-01,-5.6242001e-01
7.0319977e+00,-5.9292001e-01,-7.1980000e-01
7.0360031e+00,-7.3931998e-01,-7.1248001e-01
7.0400009e+00,-6.1243999e-01,-6.7588001e-01
7.0439987e+00,-5.4655999e-01,-8.2716000e-01
7.0479965e+00,-9.8820001e-02,-8.2959998e-01
7.0520020e+00, 2.5619999e-01,-4.5872000e-01
7.0559998e+00, 8.5156000e-01, 7.3199999e-03
7.0599976e+00, 7.6006001e-01, 3.0743998e-01
7.0640030e+00, 8.4667999e-01, 6.9540000e-01
7.0680008e+00, 9.1134000e-01, 8.3447999e-01
7.0719986e+00, 1.0394400e+00, 8.4911996e-01
7.0759964e+00, 5.0141996e-01, 6.9783998e-01
7.0800018e+00, 2.8669998e-01, 6.5147996e-01
7.0839996e+00, 3.5257998e-01, 6.4293998e-01
7.0879974e+00, 1.0370000e-01, 4.9166000e-01
7.0920029e+00,-1.5371999e-01, 2.4399999e-01
7.0960007e+00,-1.7202000e-01, 2.1349999e-01
7.0999985e+00,-3.9894000e-01, 1.3420000e-02
7.1039963e+00,-6.3440001e-01,-1.6958000e-01
7.1080017e+00,-8.4546000e-01,-4.5506001e-01
7.1119995e+00,-8.6864001e-01,-6.6611999e-01
7.1159973e+00,-8.8815999e-01,-7.4419999e-01
7.1200027e+00,-7.9299998e-01,-7.5029999e-01
7.1240005e+00,-5.4167998e-01,-7.4298000e-01
7.1279984e+00,-4.2822000e-01,-8.5521996e-01
7.1320038e+00, 2.3180000e-02,-7.3565996e-01
7.1360016e+00, 4.3919998e-01,-3.8551998e-01
7.1399994e+00, 6.1243999e-01,-2.1960000e-02
7.1439972e+00, 7.9543996e-01, 4.3675998e-01
7.1480026e+00, 7.5151998e-01, 8.5277998e-01
7.1520004e+00, 8.6375999e-01, 8.2106000e-01
7.1559982e+00, 6.9173998e-01, 8.0397999e-01
7.1600037e+00, 5.7462001e-01, 7.9543996e-01
7.1640015e+00, 2.5986001e-01, 6.7831999e-01
7.1679993e+00, 3.6600000e-01, 8.1983995e-01
7.1719971e+00, 9.1499999e-02, 4.3432000e-01
7.1760025e+00,-2.2326000e-01, 1.6591999e-01
7.1800003e+00,-2.5863999e-01, 1.0126000e-01
7.1839981e+00,-4.1723999e-01,-9.6379995e-02
7.1880035e+00,-7.1491998e-01,-2.3911999e-01
7.1920013e+00,-7.1003997e-01,-5.3192002e-01
7.1959991e+00,-7.5761998e-01,-6.6001999e-01
7.1999969e+00,-6.1732000e-01,-6.9905996e-01
7.2040024e+00,-7.5639999e-01,-5.9902000e-01
7.2080002e+00,-7.1003997e-01,-7.4786001e-01
7.2119980e+00,-4.3919998e-01,-7.7469999e-01
7.2160034e+00,-1.0736000e-01,-6.1975998e-01
7.2200012e+00, 2.0007999e-01,-5.8682001e-01
7.2239990e+00, 6.5635997e-01,-2.7449998e-01
7.2279968e+00, 6.9783998e-01, 2.9280001e-01
7.2320023e+00, 8.3814001e-01, 6.5757996e-01
7.2360001e+00, 9.3817997e-01, 7.7591997e-01
7.2399979e+00, 6.7831999e-01, 8.7107998e-01
7.2440033e+00, 6.2220001e-01, 7.4298000e-01
7.2480011e+00, 2.5986001e-01, 7.1735996e-01
7.2519989e+00, 2.7327999e-01, 5.7949996e-01
7.2559967e+00, 1.1468000e-01, 4.8921999e-01
7.2600021e+00, 1.1468000e-01, 2.8426000e-01
7.2639999e+00,-9.8820001e-02, 1.7323999e-01
7.2679977e+00,-3.0012000e-01,-7.3199999e-03
7.2720032e+00,-4.1968000e-01,-2.4156000e-01
7.2760010e+00,-6.3073999e-01,-2.1959999e-01
7.2799988e+00,-8.6985999e-01,-5.0874001e-01
7.2839966e+00,-8.5034001e-01,-7.9421997e-01
7.2880020e+00,-1.0003999e+00,-8.0397999e-01
7.2919998e+00,-7.4176002e-01,-8.1129998e-01
7.2959976e+00,-6.0877997e-01,-8.2716000e-01
7.3000031e+00,-1.7812000e-01,-8.1983995e-01
7.3040009e+00, 1.7323999e-01,-5.5387998e-01
7.3079987e+00, 6.8320000e-01,-1.9520000e-01
7.3119965e+00, 7.7348000e-01, 2.9036000e-01
7.3160019e+00, 8.4789997e-01, 6.3927996e-01
7.3199997e+00, 9.2719996e-01, 7.9909998e-01
7.3239975e+00, 8.6864001e-01, 9.6135998e-01
7.3280029e+00, 7.0638001e-01, 8.4301996e-01
7.3320007e+00, 5.7095999e-01, 7.1980000e-01
7.3359985e+00, 8.0519997e-02, 6.1000001e-01
7.3399963e+00, 1.4640000e-02, 4.8921999e-01
7.3440018e+00,-7.4419998e-02, 1.6470000e-01
7.3479996e+00,-3.4891999e-01, 3.5379998e-02
7.3519974e+00,-3.7575999e-01,-6.0999997e-02
7.3560028e+00,-5.2704000e-01,-2.7937999e-01
7.3600006e+00,-7.8446001e-01,-3.6355999e-01
7.3639984e+00,-7.8811997e-01,-6.9661999e-01
7.3679962e+00,-8.2471997e-01,-7.7469999e-01
7.3720016e+00,-7.3078001e-01,-6.3927996e-01
7.3759995e+00,-6.1732000e-01,-7.4908000e-01
7.3799973e+00,-5.1117998e-01,-7.6616001e-01
7.3840027e+00,-9.6379995e-02,-7.9909998e-01
7.3880005e+00, 4.1113999e-01,-4.1358000e-01
7.3919983e+00, 6.2097996e-01,-3.0499998e-02
7.3960037e+00, 7.4298000e-01, 3.1110001e-01
7.4000015e+00, 6.9540000e-01, 6.9295996e-01
7.4039993e+00, 1.0052800e+00, 8.0763996e-01
7.4079971e+00, 8.1373996e-01, 9.7599995e-01
7.4120026e+00, 5.2582002e-01, 7.8446001e-01
7.4160004e+00, 3.7088001e-01, 6.2463999e-01
7.4199982e+00, 2.2569999e-01, 7.1125996e-01
7.4240036e+00, 1.9154000e-01, 6.2707996e-01
7.4280014e+00,-9.5160000e-02, 2.5132000e-01
7.4319992e+00,-1.9885999e-01, 5.4899998e-02
7.4359970e+00,-3.1110001e-01,-2.4400000e-02
7.4400024e+00,-4.8311999e-01,-4.3919999e-02
7.4440002e+00,-7.8323996e-01,-4.1113999e-01
7.4479980e+00,-7.5761998e-01,-5.2947998e-01
7.4520035e+00,-7.6738000e-01,-7.0515996e-01
7.4560013e+00,-9.0157998e-01,-7.8079998e-01
7.4599991e+00,-7.3321998e-01,-8.4789997e-01
7.4639969e+00,-5.7217997e-01,-7.4908000e-01
7.4680023e+00,-1.3419999e-01,-6.8563998e-01
7.4720001e+00, 3.9284000e-01,-4.9897999e-01
7.4759979e+00, 6.1365998e-01,-1.6958000e-01
7.4800034e+00, 5.8560002e-01, 2.9767999e-01
7.4840012e+00, 7.7103996e-01, 5.2215999e-01
7.4879990e+00, 7.8811997e-01, 7.2711998e-01
7.4919968e+00, 8.5644001e-01, 8.2106000e-01
7.4960022e+00, 7.1003997e-01, 9.0035999e-01
7.5000000e+00, 4.7579998e-01, 8.9059997e-01
7.5039978e+00, 3.1231999e-01, 6.9051999e-01
7.5080032e+00, 1.8178000e-01, 4.3798000e-01
7.5120010e+00,-1.4518000e-01, 3.8674000e-01
7.5159988e+00,-2.4278000e-01, 1.1834000e-01
7.5199966e+00,-3.7698001e-01,-3.4159999e-02
7.5240021e+00,-4.5383999e-01,-2.9402000e-01
7.5279999e+00,-6.4660001e-01,-2.4521999e-01
7.5319977e+00,-8.0031997e-01,-6.3805997e-01
7.5360031e+00,-7.9787999e-01,-6.7953998e-01
7.5400009e+00,-8.5644001e-01,-6.9540000e-01
7.5439987e+00,-7.8933996e-01,-7.8079998e-01
7.5479965e+00,-5.4655999e-01,-8.6497998e-01
7.5520020e+00,-1.3419999e-01,-7.5639999e-01
7.5559998e+00, 2.4033999e-01,-4.7702000e-01
7.5599976e+00, 6.6978002e-01,-2.2814000e-01
7.5640030e+00, 7.9299998e-01, 4.0504000e-01
7.5680008e+00, 8.7351996e-01, 7.2101998e-01
7.5719986e+00, 7.3565996e-01, 7.2345996e-01
7.5759964e+00, 8.1496000e-01, 7.7958000e-01
7.5800018e+00, 7.0150000e-01, 8.8449997e-01
7.5839996e+00, 5.5632001e-01, 8.8815999e-01
7.5879974e+00, 1.6226000e-01, 6.9295996e-01
7.5920029e+00, 8.5400000e-02, 4.1602001e-01
7.5960007e+00,-9.1499999e-02, 3.0256000e-01
7.5999985e+00,-3.4647998e-01, 2.0739999e-02
7.6039963e+00,-4.7823998e-01,-1.5371999e-01
7.6080017e+00,-6.5270001e-01,-7.1980000e-02
7.6119995e+00,-6.6123998e-01,-4.7946000e-01
7.6159973e+00,-8.1617999e-01,-6.5635997e-01
7.6200027e+00,-6.9661999e-01,-7.7713996e-01
7.6240005e+00,-8.2106000e-01,-7.7103996e-01
7.6279984e+00,-5.8682001e-01,-6.2097996e-01
7.6320038e+00,-4.0259999e-01,-8.8084000e-01
7.6360016e+00, 4.2700000e-02,-6.8685997e-01
7.6399994e+00, 2.6352000e-01,-4.0015998e-01
7.6439972e+00, 8.0153996e-01,-6.0999997e-02
7.6480026e+00, 9.0402001e-01, 3.4281999e-01
7.6520004e+00, 9.6867996e-01, 7.5151998e-01
7.6559982e+00, 9.5525998e-01, 8.2837999e-01
7.6600037e+00, 7.0515996e-01, 9.1499996e-01
7.6640015e+00, 6.0877997e-01, 8.5034001e-01
7.6679993e+00, 3.2451999e-01, 8.9547998e-01
7.6719971e+00, 1.5250000e-01, 6.2220001e-01
7.6760025e+00, 1.9520000e-02, 2.9157999e-01
7.6800003e+00,-1.6713999e-01, 1.5128000e-01
7.6839981e+00,-3.6355999e-01, 1.7323999e-01
7.6880035e+00,-5.9657997e-01,-1.3176000e-01
7.6920013e+00,-5.3435999e-01,-3.2573998e-01
7.6959991e+00,-6.3927996e-01,-3.8064000e-01
7.6999969e+00,-7.3078001e-01,-5.7462001e-01
7.7040024e+00,-7.2589999e-01,-5.8437997e-01
